frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
208	6.933333	163301907308041	163301907591625	catransaction-completed	163301907298583	0
209	6.966667	163301940666875	163301940910625	catransaction-completed	163301940654125	0
210	7.000000	163301973963541	163301974147000	catransaction-completed	163301973955750	0
211	7.033333	163302007319458	163302007518875	catransaction-completed	163302007309708	0
212	7.066667	163302040644458	163302040838666	catransaction-completed	163302040632500	0
213	7.100000	163302074064791	163302074256208	catransaction-completed	163302073991166	0
214	7.133333	163302107296958	163302107491916	catransaction-completed	163302107285458	0
215	7.166667	163302140694541	163302141044416	catransaction-completed	163302140677458	0
216	7.200000	163302173962583	163302174204875	catransaction-completed	163302173949166	0
217	7.233333	163302207304000	163302207484583	catransaction-completed	163302207297208	0
218	7.266667	163302240629333	163302240763541	catransaction-completed	163302240624916	0
219	7.300000	163302273986166	163302274041458	catransaction-completed	163302273982458	0
220	7.333333	163302307308166	163302307478166	catransaction-completed	163302307292458	0
221	7.366667	163302340627791	163302340847958	catransaction-completed	163302340620083	0
222	7.400000	163302373984583	163302374210875	catransaction-completed	163302373972375	0
223	7.433333	163302407376541	163302407657125	catransaction-completed	163302407362458	0
224	7.466667	163302440636208	163302440858791	catransaction-completed	163302440624041	0
225	7.500000	163302473990208	163302474238500	catransaction-completed	163302473973958	0
226	7.533333	163302507304083	163302507525625	catransaction-completed	163302507290833	0
227	7.566667	163302540693500	163302541022708	catransaction-completed	163302540672583	0
228	7.600000	163302574029708	163302574295666	catransaction-completed	163302574013333	0
229	7.633333	163302607324833	163302607570541	catransaction-completed	163302607313583	0
230	7.666667	163302640627958	163302640824166	catransaction-completed	163302640616250	0
231	7.700000	163302673964125	163302674155458	catransaction-completed	163302673955291	0
232	7.733333	163302707311500	163302707498708	catransaction-completed	163302707302583	0
233	7.766667	163302740654041	163302740847041	catransaction-completed	163302740649041	0
234	7.800000	163302773981875	163302774082458	catransaction-completed	163302773978583	0
235	7.833333	163302807318458	163302807460458	catransaction-completed	163302807312750	0
236	7.866667	163302840650291	163302840922958	catransaction-completed	163302840634791	0
237	7.900000	163302873954375	163302874102875	catransaction-completed	163302873945458	0
238	7.933333	163302907284416	163302907368583	catransaction-completed	163302907277750	0
239	7.966667	163302940618125	163302940739375	catransaction-completed	163302940611375	0
240	8.000000	163302973947666	163302974042041	catransaction-completed	163302973941875	0
241	8.033333	163303007279250	163303007381166	catransaction-completed	163303007273583	0
242	8.066667	163303040625750	163303040748833	catransaction-completed	163303040617500	0
243	8.100000	163303073963291	163303074105750	catransaction-completed	163303073949625	0
244	8.133333	163303107297541	163303107424500	catransaction-completed	163303107289750	0
245	8.166667	163303140633708	163303140809666	catransaction-completed	163303140628125	0
246	8.200000	163303173972208	163303174037333	catransaction-completed	163303173968875	0
247	8.233333	163303207312125	163303207435333	catransaction-completed	163303207307791	0
248	8.266667	163303240627041	163303240726125	catransaction-completed	163303240621416	0
249	8.300000	163303273945791	163303274011375	catransaction-completed	163303273942000	0
250	8.333333	163303307297083	163303307385333	catransaction-completed	163303307294000	0
251	8.366667	163303340626166	163303340729458	catransaction-completed	163303340621916	0
252	8.400000	163303373964291	163303374127541	catransaction-completed	163303373949083	0
253	8.433333	163303407322708	163303407760041	catransaction-completed	163303407310666	0
254	8.466667	163303440621166	163303440745916	catransaction-completed	163303440615500	0
255	8.500000	163303473970875	163303474105125	catransaction-completed	163303473965291	0
256	8.533333	163303507312458	163303507446250	catransaction-completed	163303507308458	0
257	8.566667	163303540637916	163303540743791	catransaction-completed	163303540635083	0
258	8.600000	163303573972291	163303574037916	catransaction-completed	163303573970291	0
259	8.633333	163303607296083	163303607388208	catransaction-completed	163303607291625	0
260	8.666667	163303640634291	163303640769125	catransaction-completed	163303640629958	0
261	8.700000	163303673971625	163303674097125	catransaction-completed	163303673964750	0
262	8.733333	163303707292125	163303707361125	catransaction-completed	163303707289625	0
263	8.766667	163303740626416	163303740693500	catransaction-completed	163303740623541	0
264	8.800000	163303773955541	163303774066458	catransaction-completed	163303773952625	0
265	8.833333	163303807307250	163303807506166	catransaction-completed	163303807296791	0
266	8.866667	163303840676291	163303841050166	catransaction-completed	163303840660291	0
267	8.900000	163303874004375	163303874291625	catransaction-completed	163303873992041	0
268	8.933333	163303907283541	163303907375166	catransaction-completed	163303907275916	0
269	8.966667	163303940617500	163303940711583	catransaction-completed	163303940613541	0
270	9.000000	163303973945375	163303974048208	catransaction-completed	163303973942000	0
271	9.033333	163304007283708	163304007392958	catransaction-completed	163304007280625	0
272	9.066667	163304040630500	163304040706583	catransaction-completed	163304040627333	0
273	9.100000	163304073960375	163304074051458	catransaction-completed	163304073957750	0
274	9.133333	163304107303416	163304107477958	catransaction-completed	163304107286833	0
275	9.166667	163304140638708	163304140910208	catransaction-completed	163304140625666	0
276	9.200000	163304173978958	163304174243000	catransaction-completed	163304173965916	0
277	9.233333	163304207317708	163304207663208	catransaction-completed	163304207302541	0
278	9.266667	163304240647375	163304240775833	catransaction-completed	163304240638833	0
279	9.300000	163304273965000	163304274211625	catransaction-completed	163304273951208	0
280	9.333333	163304307288291	163304307513958	catransaction-completed	163304307276833	0
281	9.366667	163304340643625	163304340872666	catransaction-completed	163304340632500	0
282	9.400000	163304373960583	163304374141041	catransaction-completed	163304373952208	0
