frame_index	pts_seconds	enqueue_host_ns	proof_host_ns	proof_source	inferred_display_ns	ack2_host_ns
1030	34.333333	163020313358583	163020349763291	consumed-notification	163020490592458	163020349771958
1031	34.366667	163020350298708	163020387315083	consumed-notification	163020523922583	163020387324833
1032	34.400000	163020387612916	163020422893250	consumed-notification	163020557246458	163020422902708
1033	34.433333	163020423240833	163020459646833	consumed-notification	163020590587291	163020459656916
1034	34.466667	163020460041125	163020495453208	consumed-notification	163020623926541	163020495458750
1035	34.500000	163020495589541	163020514175041	consumed-notification	163020657258541	163020514179416
1036	34.533333	163020514306333	163020550608500	consumed-notification	163020690595875	163020550611750
1037	34.566667	163020550752333	163020588028291	consumed-notification	163020723951500	163020588032166
1038	34.600000	163020588118125	163020625412958	consumed-notification	163020757245416	163020625416458
1039	34.633333	163020625476541	163020662855833	consumed-notification	163020790594458	163020662859458
1040	34.666667	163020662962750	163020680368708	consumed-notification	163020823928375	163020680372583
1041	34.700000	163020680468333	163020716612625	consumed-notification	163020857256416	163020716616041
1042	34.733333	163020716755458	163020754035666	consumed-notification	163020890607458	163020754038958
1043	34.766667	163020754134833	163020791444333	consumed-notification	163020923915833	163020791447000
1044	34.800000	163020791534250	163020828860708	consumed-notification	163020957250083	163020828863625
1045	34.833333	163020829032958	163020847708750	consumed-notification	163020990606541	163020847716916
1046	34.866667	163020847947416	163020883829291	consumed-notification	163021023943458	163020883841375
1047	34.900000	163020884191708	163020920095375	consumed-notification	163021057282458	163020920102416
1048	34.933333	163020920454500	163020956143833	consumed-notification	163021090611958	163020956150208
1049	34.966667	163020956393583	163020992493583	consumed-notification	163021123935791	163020992501833
1050	35.000000	163020992787916	163021029682625	consumed-notification	163021157266083	163021029689916
1051	35.033333	163021029973791	163021048451708	consumed-notification	163021190618708	163021048456833
1052	35.066667	163021048651208	163021086110291	consumed-notification	163021223928000	163021086124625
1053	35.100000	163021086931958	163021123637333	consumed-notification	163021257280916	163021123647375
1054	35.133333	163021123987500	163021160713125	consumed-notification	163021290620875	163021160722583
1055	35.166667	163021161330458	163021179468833	consumed-notification	163021323971416	163021179476458
1056	35.200000	163021179933041	163021215735875	consumed-notification	163021357272750	163021215740333
1057	35.233333	163021215900208	163021253383458	consumed-notification	163021390640916	163021253395291
1058	35.266667	163021253833000	163021289050791	consumed-notification	163021423922916	163021289063125
1059	35.300000	163021289525500	163021325255708	consumed-notification	163021457263958	163021325265041
1060	35.333333	163021325700750	163021361206500	consumed-notification	163021490610666	163021361215916
1061	35.366667	163021361776541	163021378627291	consumed-notification	163021523909791	163021378635541
1062	35.400000	163021379037208	163021413357625	consumed-notification	163021557241958	163021413373416
1063	35.433333	163021413837791	163021450377875	consumed-notification	163021590584916	163021450386208
1064	35.466667	163021451246000	163021485056750	consumed-notification	163021623928208	163021485068291
1065	35.500000	163021485525583	163021522403250	consumed-notification	163021657258500	163021522407458
1066	35.533333	163021522489166	163021559804250	consumed-notification	163021690653458	163021559808291
1067	35.566667	163021559885250	163021597188083	consumed-notification	163021723926375	163021597191208
1068	35.600000	163021597277875	163021615889583	consumed-notification	163021757297333	163021615892625
1069	35.633333	163021615949875	163021652637750	consumed-notification	163021786419916	163021652640333
1070	35.666667	163021652755583	163021688733541	consumed-notification	163021819764583	163021688739291
1071	35.700000	163021688917791	163021725229541	consumed-notification	163021853088875	163021725233000
1072	35.733333	163021725409041	163021762865625	consumed-notification	163021886410333	163021762880333
1073	35.766667	163021763218833	163021798610041	consumed-notification	163021919767958	163021798618666
1074	35.800000	163021799036333	163021834633125	consumed-notification	163021953121041	163021834643250
1075	35.833333	163021835114000	163021852733625	consumed-notification	163021986464166	163021852741916
1076	35.866667	163021853312625	163021889122083	consumed-notification	163022019802958	163021889130750
1077	35.900000	163021889437666	163021926740666	consumed-notification	163022053081958	163021926749791
1078	35.933333	163021927154875	163021964277375	consumed-notification	163022086417583	163021964285708
1079	35.966667	163021964677333	163021998640875	consumed-notification	163022119809041	163021998649583
1080	36.000000	163021999013625	163022015991291	consumed-notification	163022153175458	163022016001333
1081	36.033333	163022016349791	163022053218625	consumed-notification	163022186453500	163022053224375
1082	36.066667	163022053388625	163022090848500	consumed-notification	163022219755041	163022090856083
1083	36.100000	163022091252000	163022128150166	consumed-notification	163022253112333	163022128159416
1084	36.133333	163022128887041	163022163144500	consumed-notification	163022286488750	163022163152291
1085	36.166667	163022163451250	163022200860250	consumed-notification	163022319782625	163022200868708
1086	36.200000	163022201255041	163022219603541	consumed-notification	163022353329958	163022219613833
1087	36.233333	163022220009583	163022257237416	consumed-notification	163022386440250	163022257246291
1088	36.266667	163022257561416	163022294848958	consumed-notification	163022419759666	163022294860791
1089	36.300000	163022295323625	163022332440083	consumed-notification	163022453082916	163022332450916
1090	36.333333	163022332776083	163022350136166	consumed-notification	163022486438000	163022350144541
1091	36.366667	163022350403500	163022386758208	consumed-notification	163022519755666	163022386764500
1092	36.400000	163022386960416	163022423558333	consumed-notification	163022553104000	163022423565250
1093	36.433333	163022423927708	163022457084541	consumed-notification	163022587089041	163022457091083
1094	36.466667	163022457267458	163022494111041	consumed-notification	163022619747125	163022494127666
1095	36.500000	163022495619375	163022530395375	consumed-notification	163022653085083	163022530404666
1096	36.533333	163022530677875	163022567448000	consumed-notification	163022686416833	163022567456166
1097	36.566667	163022567772625	163022586184041	consumed-notification	163022719743666	163022586190791
1098	36.600000	163022586403750	163022623628833	consumed-notification	163022753091458	163022623634458
1099	36.633333	163022623765166	163022658058916	consumed-notification	163022786415208	163022658065291
1100	36.666667	163022658212625	163022694875916	consumed-notification	163022819760291	163022694881250
1101	36.700000	163022695070541	163022730831458	consumed-notification	163022853076333	163022730835750
1102	36.733333	163022731004541	163022749546458	consumed-notification	163022886406250	163022749549833
1103	36.766667	163022749640458	163022786991166	consumed-notification	163022919758916	163022786995625
1104	36.800000	163022787091750	163022824402416	consumed-notification	163022953082375	163022824408125
1105	36.833333	163022824505666	163022861820333	consumed-notification	163022986409333	163022861825000
1106	36.866667	163022861937750	163022899283916	consumed-notification	163023019762666	163022899291250
1107	36.900000	163022899458291	163022917956625	consumed-notification	163023053110583	163022917963458
1108	36.933333	163022918168166	163022954437666	consumed-notification	163023086415208	163022954444083
1109	36.966667	163022954737125	163022989060791	consumed-notification	163023119742750	163022989071791
1110	37.000000	163022989346875	163023023627708	consumed-notification	163023153077333	163023023636791
1111	37.033333	163023023926375	163023061163291	consumed-notification	163023186416166	163023061173291
1112	37.066667	163023061606666	163023097155125	consumed-notification	163023219740291	163023097162250
1113	37.100000	163023097303750	163023134123750	consumed-notification	163023253094291	163023134130083
1114	37.133333	163023134316833	163023152124291	consumed-notification	163023286408750	163023152130666
1115	37.166667	163023152356416	163023187796125	consumed-notification	163023319745458	163023187802625
1116	37.200000	163023189204166	163023225272291	consumed-notification	163023353073625	163023225278833
1117	37.233333	163023225420000	163023261375375	consumed-notification	163023386434416	163023261384500
1118	37.266667	163023261925333	163023297456083	consumed-notification	163023419766125	163023297462666
1119	37.300000	163023297607625	163023334275625	consumed-notification	163023453084375	163023334281750
1120	37.333333	163023334483708	163023353026375	consumed-notification	163023486432291	163023353035791
1121	37.366667	163023353270166	163023388848625	consumed-notification	163023519760083	163023388856708
1122	37.400000	163023389387791	163023425774833	consumed-notification	163023553087250	163023425784166
1123	37.433333	163023426140333	163023462567625	consumed-notification	163023586412500	163023462576875
1124	37.466667	163023462983291	163023496545333	consumed-notification	163023619773083	163023496552875
1125	37.500000	163023496746458	163023533936875	consumed-notification	163023653074458	163023533941208
1126	37.533333	163023534103833	163023552640416	consumed-notification	163023686410000	163023552644708
1127	37.566667	163023552716291	163023588903875	consumed-notification	163023719759750	163023588909625
1128	37.600000	163023589045583	163023626319250	consumed-notification	163023753085125	163023626323166
1129	37.633333	163023626418125	163023663721208	consumed-notification	163023786454250	163023663724541
1130	37.666667	163023663815083	163023701103125	consumed-notification	163023819755208	163023701106083
1131	37.700000	163023701190333	163023718737041	consumed-notification	163023853078708	163023718740375
1132	37.733333	163023718844166	163023756156375	consumed-notification	163023886415041	163023756161041
1133	37.766667	163023756267333	163023793550333	consumed-notification	163023919742333	163023793553125
1134	37.800000	163023793637458	163023830972500	consumed-notification	163023953127625	163023830975375
1135	37.833333	163023831091375	163023867648916	consumed-notification	163023986425666	163023867651166
1136	37.866667	163023867751041	163023886347541	consumed-notification	163024019757875	163023886350083
1137	37.900000	163023886454958	163023922271000	consumed-notification	163024053107375	163023922279166
1138	37.933333	163023922533291	163023958201041	consumed-notification	163024086449250	163023958211250
1139	37.966667	163023958537250	163023995081708	consumed-notification	163024119788541	163023995091333
1140	38.000000	163023996218750	163024031161333	consumed-notification	163024153097291	163024031168375
1141	38.033333	163024031419000	163024049864083	consumed-notification	163024186423250	163024049870833
1142	38.066667	163024050019916	163024086733125	consumed-notification	163024219738583	163024086741916
1143	38.100000	163024090132958	163024124225666	consumed-notification	163024253068916	163024124233458
1144	38.133333	163024124508625	163024161324875	consumed-notification	163024286408583	163024161334791
1145	38.166667	163024161705333	163024198537833	consumed-notification	163024319738041	163024198544541
1146	38.200000	163024198756500	163024217188333	consumed-notification	163024353085625	163024217194375
1147	38.233333	163024217357875	163024252709708	consumed-notification	163024386453958	163024252716958
1148	38.266667	163024252925083	163024289258041	consumed-notification	163024420301583	163024289263916
1149	38.300000	163024289419541	163024326717125	consumed-notification	163024453112416	163024326723041
1150	38.333333	163024326889458	163024364078916	consumed-notification	163024486412958	163024364085083
1151	38.366667	163024364297541	163024400423708	consumed-notification	163024519739041	163024400431833
1152	38.400000	163024400784416	163024418085458	consumed-notification	163024553077375	163024418092625
1153	38.433333	163024418581958	163024455139375	consumed-notification	163024586394666	163024455150458
1154	38.466667	163024455496958	163024492437833	consumed-notification	163024619749500	163024492443833
1155	38.500000	163024492577166	163024529808583	consumed-notification	163024653072500	163024529812958
1156	38.533333	163024529936958	163024567239166	consumed-notification	163024686403208	163024567243541
1157	38.566667	163024567358833	163024585928083	consumed-notification	163024719741125	163024585930291
1158	38.600000	163024586014875	163024623359000	consumed-notification	163024753075250	163024623361000
1159	38.633333	163024623429000	163024660748375	consumed-notification	163024786430291	163024660750583
1160	38.666667	163024660814375	163024698184541	consumed-notification	163024819777333	163024698187583
1161	38.700000	163024698297375	163024716878000	consumed-notification	163024853156416	163024716880541
1162	38.733333	163024716969750	163024754351916	consumed-notification	163024887276458	163024754355375
1163	38.766667	163024754506208	163024791763208	consumed-notification	163024919798208	163024791768750
1164	38.800000	163024791889208	163024829524583	consumed-notification	163024953133208	163024829537791
1165	38.833333	163024830048916	163024867036375	consumed-notification	163024986416541	163024867044208
1166	38.866667	163024867332750	163024885020958	consumed-notification	163025019764208	163024885028875
1167	38.900000	163024885432208	163024922620875	consumed-notification	163025053105750	163024922630416
1168	38.933333	163024923061333	163024959869583	consumed-notification	163025086472166	163024959879333
1169	38.966667	163024960296041	163024994985166	consumed-notification	163025119844875	163024994994750
1170	39.000000	163024996323750	163025029985875	consumed-notification	163025153128750	163025029995750
1171	39.033333	163025030286500	163025067508708	consumed-notification	163025186444708	163025067522791
1172	39.066667	163025067981208	163025085578250	consumed-notification	163025219746541	163025085593375
1173	39.100000	163025087053375	163025122201583	consumed-notification	163025253081166	163025122214416
1174	39.133333	163025122560000	163025157006666	consumed-notification	163025286395708	163025157020833
1175	39.166667	163025157558875	163025192605250	consumed-notification	163025319734666	163025192613750
1176	39.200000	163025193275708	163025229323500	consumed-notification	163025353079083	163025229329583
1177	39.233333	163025229486166	163025266711458	consumed-notification	163025386428666	163025266714875
1178	39.266667	163025266818000	163025284002166	consumed-notification	163025419745791	163025284006666
1179	39.300000	163025284098000	163025321395250	consumed-notification	163025453511625	163025321399208
1180	39.333333	163025321549125	163025358801958	consumed-notification	163025486417666	163025358804708
1181	39.366667	163025358925458	163025396224416	consumed-notification	163025519735750	163025396228333
1182	39.400000	163025396358875	163025433789500	consumed-notification	163025553062708	163025433798291
1183	39.433333	163025434085958	163025452179125	consumed-notification	163025586403708	163025452187250
1184	39.466667	163025452577083	163025488981583	consumed-notification	163025619743875	163025488991208
1185	39.500000	163025489694500	163025523541791	consumed-notification	163025653070666	163025523547833
1186	39.533333	163025523721708	163025560717333	consumed-notification	163025686410875	163025560723458
1187	39.566667	163025560856750	163025596285125	consumed-notification	163025719748250	163025596289916
1188	39.600000	163025596395000	163025633771208	consumed-notification	163025753070250	163025633776250
1189	39.633333	163025633964041	163025651017416	consumed-notification	163025786401916	163025651020583
1190	39.666667	163025651138125	163025687308458	consumed-notification	163025819750333	163025687312833
1191	39.700000	163025687672375	163025724831375	consumed-notification	163025853085583	163025724838708
1192	39.733333	163025725099291	163025762212458	consumed-notification	163025886410583	163025762217333
1193	39.766667	163025762336041	163025799655750	consumed-notification	163025919733541	163025799661083
1194	39.800000	163025799791583	163025818483916	consumed-notification	163025953091000	163025818494666
1195	39.833333	163025823310250	163025856047166	consumed-notification	163025986481583	163025856056375
1196	39.866667	163025856326208	163025892784666	consumed-notification	163026019768125	163025892815041
1197	39.900000	163025892934958	163025928743375	consumed-notification	163026053099583	163025928749291
1198	39.933333	163025928993583	163025965896750	consumed-notification	163026086428791	163025965904625
1199	39.966667	163025966252250	163025983056375	consumed-notification	163026119792083	163025983068041
1200	40.000000	163025988268875	163026019360000	consumed-notification	163026153100875	163026019370916
1201	40.033333	163026019660458	163026056809583	consumed-notification	163026186430416	163026056816458
1202	40.066667	163026057008416	163026094463750	consumed-notification	163026219794708	163026094477625
1203	40.100000	163026095262208	163026130445291	consumed-notification	163026253089583	163026130454791
1204	40.133333	163026130792625	163026167892166	consumed-notification	163026286431416	163026167902958
1205	40.166667	163026168353541	163026185765625	consumed-notification	163026319730416	163026185772333
1206	40.200000	163026186171583	163026221617625	consumed-notification	163026353480208	163026221625833
1207	40.233333	163026221952000	163026259025916	consumed-notification	163026386393625	163026259032250
1208	40.266667	163026259141125	163026296437000	consumed-notification	163026419738541	163026296442041
1209	40.300000	163026296553333	163026333853166	consumed-notification	163026453079750	163026333858208
1210	40.333333	163026333928875	163026352563333	consumed-notification	163026486427541	163026352567500
1211	40.366667	163026352655458	163026389965791	consumed-notification	163026519776666	163026389969750
1212	40.400000	163026390060166	163026427389916	consumed-notification	163026553119958	163026427393791
1213	40.433333	163026427495041	163026464004125	consumed-notification	163026586412833	163026464011625
1214	40.466667	163026464244166	163026499922791	consumed-notification	163026619744625	163026499930916
1215	40.500000	163026500171541	163026518712625	consumed-notification	163026653132500	163026518719375
1216	40.533333	163026519099375	163026556387666	consumed-notification	163026686415708	163026556395708
1217	40.566667	163026556763916	163026593963125	consumed-notification	163026719725166	163026593972083
1218	40.600000	163026594289208	163026630393125	consumed-notification	163026753068666	163026630400125
1219	40.633333	163026630694500	163026667906958	consumed-notification	163026786405791	163026667914958
1220	40.666667	163026668191791	163026686737000	consumed-notification	163026819737500	163026686747083
1221	40.700000	163026687030416	163026723950375	consumed-notification	163026853069500	163026723955291
1222	40.733333	163026724060916	163026761374833	consumed-notification	163026886428500	163026761378791
1223	40.766667	163026761507041	163026798782666	consumed-notification	163026919817500	163026798788291
1224	40.800000	163026798874791	163026817471166	consumed-notification	163026953072375	163026817473500
1225	40.833333	163026817559666	163026854932166	consumed-notification	163026986400291	163026854935500
1226	40.866667	163026855049041	163026892405916	consumed-notification	163027019729500	163026892413416
1227	40.900000	163026893007333	163026929944041	consumed-notification	163027053063791	163026929955041
1228	40.933333	163026930359916	163026967328000	consumed-notification	163027086400083	163026967334625
1229	40.966667	163026967460208	163026986019125	consumed-notification	163027119725750	163026986022625
1230	41.000000	163026986147375	163027023451500	consumed-notification	163027153079375	163027023456250
1231	41.033333	163027023555500	163027060893000	consumed-notification	163027186426500	163027060897166
1232	41.066667	163027060989416	163027097797708	consumed-notification	163027219802333	163027097800791
1233	41.100000	163027097910291	163027134259291	consumed-notification	163027253109541	163027134262166
1234	41.133333	163027134415000	163027153087750	consumed-notification	163027286432375	163027153099375
1235	41.166667	163027153387666	163027189519416	consumed-notification	163027319785250	163027189529250
1236	41.200000	163027189840416	163027227122916	consumed-notification	163027353099458	163027227134375
1237	41.233333	163027227562333	163027264717875	consumed-notification	163027386412416	163027264729208
1238	41.266667	163027265082583	163027301337916	consumed-notification	163027419760583	163027301349791
1239	41.300000	163027301632000	163027319972458	consumed-notification	163027453092125	163027319981083
1240	41.333333	163027321500208	163027354384083	consumed-notification	163027486440875	163027354392208
1241	41.366667	163027354698583	163027390399333	consumed-notification	163027519754416	163027390408166
1242	41.400000	163027390717666	163027428105916	consumed-notification	163027553124208	163027428119416
1243	41.433333	163027428741041	163027461843916	consumed-notification	163027586426125	163027461853041
1244	41.466667	163027462192458	163027498266375	consumed-notification	163027619761625	163027498274291
1245	41.500000	163027498792250	163027516999875	consumed-notification	163027653072208	163027517008000
1246	41.533333	163027517276333	163027553250791	consumed-notification	163027686392125	163027553259666
1247	41.566667	163027553915000	163027590609500	consumed-notification	163027719736583	163027590619083
1248	41.600000	163027591431916	163027627591916	consumed-notification	163027753077791	163027627602666
1249	41.633333	163027627814458	163027665073416	consumed-notification	163027786410375	163027665081291
1250	41.666667	163027665266291	163027683720666	consumed-notification	163027819737416	163027683723916
1251	41.700000	163027683869083	163027721161625	consumed-notification	163027857229375	163027721164583
1252	41.733333	163027721237291	163027756830250	consumed-notification	163027890564291	163027756835291
1253	41.766667	163027756977750	163027793673083	consumed-notification	163027923922166	163027793677291
1254	41.800000	163027793794416	163027831085208	consumed-notification	163027957276500	163027831088375
1255	41.833333	163027831206916	163027868499583	consumed-notification	163027990623000	163027868503000
1256	41.866667	163027868622000	163027887417500	consumed-notification	163028023936125	163027887426500
1257	41.900000	163027887810208	163027925022708	consumed-notification	163028057232208	163027925033166
1258	41.933333	163027925611416	163027959365958	consumed-notification	163028090562708	163027959374083
1259	41.966667	163027960184083	163027996065208	consumed-notification	163028123923041	163027996075250
1260	42.000000	163027996434125	163028013282250	consumed-notification	163028157253541	163028013289208
1261	42.033333	163028013600041	163028049144833	consumed-notification	163028190607166	163028049155041
1262	42.066667	163028049514291	163028086656666	consumed-notification	163028223940291	163028086663125
1263	42.100000	163028086923541	163028124112916	consumed-notification	163028257235083	163028124121583
1264	42.133333	163028124411916	163028159666833	consumed-notification	163028290587208	163028159675708
1265	42.166667	163028160011666	163028197271458	consumed-notification	163028323912708	163028197280500
1266	42.200000	163028198396541	163028214987375	consumed-notification	163028357332666	163028214994958
1267	42.233333	163028215551000	163028250160458	consumed-notification	163028390626333	163028250170958
1268	42.266667	163028250600166	163028286435041	consumed-notification	163028423919958	163028286446291
1269	42.300000	163028287033875	163028324014166	consumed-notification	163028457240791	163028324023208
1270	42.333333	163028324445958	163028359753166	consumed-notification	163028490639916	163028359761875
1271	42.366667	163028360144625	163028396174500	consumed-notification	163028523967583	163028396183875
1272	42.400000	163028396674750	163028415114083	consumed-notification	163028557245958	163028415123000
1273	42.433333	163028415480583	163028450420458	consumed-notification	163028590578666	163028450429166
1274	42.466667	163028450766875	163028487982625	consumed-notification	163028623903916	163028487993208
1275	42.500000	163028488302375	163028524630250	consumed-notification	163028657219083	163028524640166
1276	42.533333	163028524996083	163028559266541	consumed-notification	163028690563291	163028559274500
1277	42.566667	163028559539875	163028596713791	consumed-notification	163028723880500	163028596719875
1278	42.600000	163028596864166	163028614373458	consumed-notification	163028757221375	163028614379000
1279	42.633333	163028614516750	163028650514541	consumed-notification	163028790547666	163028650517375
1280	42.666667	163028650605666	163028686463500	consumed-notification	163028823890125	163028686467250
1281	42.700000	163028686586291	163028723869458	consumed-notification	163028857240750	163028723872791
1282	42.733333	163028723953666	163028760291041	consumed-notification	163028890569791	163028760293875
1283	42.766667	163028760367666	163028778982750	consumed-notification	163028923961208	163028778985375
1284	42.800000	163028779061916	163028816378708	consumed-notification	163028957237000	163028816381916
1285	42.833333	163028816473125	163028852715708	consumed-notification	163028990564083	163028852721375
1286	42.866667	163028853135041	163028888836291	consumed-notification	163029023941916	163028888850000
1287	42.900000	163028889154500	163028926441791	consumed-notification	163029057236750	163028926460125
1288	42.933333	163028927095666	163028963090375	consumed-notification	163029090560375	163028963100333
1289	42.966667	163028963597500	163028981878041	consumed-notification	163029123936375	163028981884708
1290	43.000000	163028982116958	163029017135291	consumed-notification	163029157285916	163029017147500
1291	43.033333	163029017782291	163029054644416	consumed-notification	163029190581958	163029054649958
1292	43.066667	163029054802041	163029090318916	consumed-notification	163029223920333	163029090327083
1293	43.100000	163029091139416	163029127039708	consumed-notification	163029257240500	163029127050125
1294	43.133333	163029127650541	163029163383625	consumed-notification	163029290566083	163029163393375
1295	43.166667	163029163661625	163029182156833	consumed-notification	163029323907958	163029182168041
1296	43.200000	163029182614125	163029217686250	consumed-notification	163029357233916	163029217694500
1297	43.233333	163029218080708	163029254610250	consumed-notification	163029390569500	163029254621166
1298	43.266667	163029254913166	163029290548541	consumed-notification	163029423878708	163029290559541
1299	43.300000	163029290921916	163029327778375	consumed-notification	163029457241083	163029327807083
1300	43.333333	163029328038833	163029346117416	consumed-notification	163029490570000	163029346123791
1301	43.366667	163029346282750	163029382417416	consumed-notification	163029523905208	163029382423583
1302	43.400000	163029382636416	163029417924458	consumed-notification	163029557283958	163029417929541
1303	43.433333	163029418101750	163029454088416	consumed-notification	163029590546375	163029454095125
1304	43.466667	163029454325541	163029491493458	consumed-notification	163029623891333	163029491497833
1305	43.500000	163029491621208	163029527427000	consumed-notification	163029657224750	163029527437041
1306	43.533333	163029527735166	163029563627958	consumed-notification	163029690557458	163029563634208
1307	43.566667	163029563897500	163029580452875	consumed-notification	163029723887583	163029580457625
1308	43.600000	163029596619958	163029617595833	consumed-notification	163029757226750	163029617599500
1309	43.633333	163029617695416	163029653135041	consumed-notification	163029790575833	163029653138583
1310	43.666667	163029653231625	163029690532000	consumed-notification	163029823884833	163029690535000
1311	43.700000	163029690654500	163029726604041	consumed-notification	163029857221333	163029726607791
1312	43.733333	163029726741708	163029763586041	consumed-notification	163029890556500	163029763592708
1313	43.766667	163029763713958	163029782301083	consumed-notification	163029923882166	163029782305625
1314	43.800000	163029782418500	163029819659166	consumed-notification	163029957219666	163029819661875
1315	43.833333	163029819749500	163029857080708	consumed-notification	163029990559375	163029857082541
1316	43.866667	163029857169000	163029894519375	consumed-notification	163030024025875	163029894523250
1317	43.900000	163029894647500	163029913251666	consumed-notification	163030057259041	163029913257791
1318	43.933333	163029913388083	163029950629541	consumed-notification	163030090579000	163029950632416
1319	43.966667	163029950703875	163029988098583	consumed-notification	163030123891541	163029988103833
1320	44.000000	163029988249500	163030024154875	consumed-notification	163030157251083	163030024164916
1321	44.033333	163030025256000	163030060685250	consumed-notification	163030190580708	163030060703041
1322	44.066667	163030062263291	163030079375000	consumed-notification	163030223932125	163030079382833
1323	44.100000	163030082107583	163030115726625	consumed-notification	163030257241583	163030115733625
1324	44.133333	163030115940875	163030153277500	consumed-notification	163030290563541	163030153287625
1325	44.166667	163030153907750	163030189971541	consumed-notification	163030323896166	163030189980291
1326	44.200000	163030190277875	163030226842666	consumed-notification	163030357268041	163030226851500
1327	44.233333	163030227216875	163030263655916	consumed-notification	163030390545583	163030263663416
1328	44.266667	163030263802250	163030280582708	consumed-notification	163030423891000	163030280587833
1329	44.300000	163030280705041	163030318016541	consumed-notification	163030457214666	163030318021291
1330	44.333333	163030318109958	163030355413208	consumed-notification	163030490544000	163030355416708
1331	44.366667	163030355521708	163030392805375	consumed-notification	163030523876958	163030392808291
1332	44.400000	163030392901541	163030430206083	consumed-notification	163030557224875	163030430208291
1333	44.433333	163030430306250	163030448900750	consumed-notification	163030590548625	163030448902875
1334	44.466667	163030448989500	163030486301166	consumed-notification	163030623884333	163030486303666
1335	44.500000	163030486388541	163030523682083	consumed-notification	163030657211583	163030523684333
1336	44.533333	163030523770333	163030561069541	consumed-notification	163030690556333	163030561071833
1337	44.566667	163030561159125	163030579770083	consumed-notification	163030723880666	163030579772625
1338	44.600000	163030579842750	163030617173041	consumed-notification	163030757227333	163030617175458
1339	44.633333	163030617299291	163030654599541	consumed-notification	163030790551375	163030654602416
1340	44.666667	163030654708458	163030692067875	consumed-notification	163030823879916	163030692072458
1341	44.700000	163030692244416	163030729522375	consumed-notification	163030857213500	163030729527458
1342	44.733333	163030729655833	163030747001583	consumed-notification	163030890550541	163030747005708
1343	44.766667	163030747116833	163030784411958	consumed-notification	163030923878833	163030784416000
1344	44.800000	163030784511333	163030821830000	consumed-notification	163030957211916	163030821833500
1345	44.833333	163030821914875	163030859221291	consumed-notification	163030990541083	163030859224000
1346	44.866667	163030859300916	163030896608333	consumed-notification	163031023881916	163030896610916
1347	44.900000	163030896696458	163030914726291	consumed-notification	163031057208750	163030914728750
1348	44.933333	163030914817458	163030952129666	consumed-notification	163031090550666	163030952132583
1349	44.966667	163030952228333	163030989519916	consumed-notification	163031123876458	163030989522500
1350	45.000000	163030989610000	163031027004375	consumed-notification	163031157209916	163031027009500
1351	45.033333	163031027110916	163031045713750	consumed-notification	163031190543875	163031045717916
1352	45.066667	163031045807041	163031083124500	consumed-notification	163031223877166	163031083127333
1353	45.100000	163031083222750	163031120513083	consumed-notification	163031257217750	163031120516125
1354	45.133333	163031120599083	163031157941208	consumed-notification	163031290543750	163031157945416
1355	45.166667	163031158044750	163031195332375	consumed-notification	163031323888541	163031195336375
1356	45.200000	163031195425000	163031214025250	consumed-notification	163031357209041	163031214027958
1357	45.233333	163031214088250	163031251416625	consumed-notification	163031390540000	163031251419250
1358	45.266667	163031251492625	163031288828708	consumed-notification	163031423881333	163031288833291
1359	45.300000	163031288898708	163031326195833	consumed-notification	163031457210333	163031326198625
1360	45.333333	163031326264666	163031363573708	consumed-notification	163031490541041	163031363576625
1361	45.366667	163031363648250	163031381549708	consumed-notification	163031523876875	163031381551708
1362	45.400000	163031381644458	163031418517208	consumed-notification	163031557210791	163031418520041
1363	45.433333	163031418636541	163031455926833	consumed-notification	163031590549750	163031455929791
1364	45.466667	163031456057083	163031492556416	consumed-notification	163031624322500	163031492558958
1365	45.500000	163031492659625	163031529978708	consumed-notification	163031657211041	163031529981541
1366	45.533333	163031530089416	163031548693750	consumed-notification	163031690545291	163031548697125
1367	45.566667	163031548801416	163031586099416	consumed-notification	163031723874166	163031586102500
1368	45.600000	163031586201833	163031623499416	consumed-notification	163031757208958	163031623503083
1369	45.633333	163031623603333	163031659984875	consumed-notification	163031790537583	163031659988458
1370	45.666667	163031660078291	163031678688958	consumed-notification	163031823876541	163031678691333
1371	45.700000	163031678777083	163031716086125	consumed-notification	163031857208000	163031716088958
1372	45.733333	163031716184166	163031751742583	consumed-notification	163031890546791	163031751745791
1373	45.766667	163031751838000	163031789127416	consumed-notification	163031923872583	163031789129916
1374	45.800000	163031789246125	163031826524458	consumed-notification	163031957201708	163031826526708
1375	45.833333	163031826621500	163031845248125	consumed-notification	163031990544125	163031845252333
1376	45.866667	163031845325250	163031882628625	consumed-notification	163032023874666	163031882632208
1377	45.900000	163031882727791	163031920007000	consumed-notification	163032057203250	163031920009208
1378	45.933333	163031920100291	163031957392666	consumed-notification	163032090536583	163031957394833
1379	45.966667	163031957468708	163031994768083	consumed-notification	163032123867750	163031994770041
1380	46.000000	163031994852250	163032013470291	consumed-notification	163032157210416	163032013473000
1381	46.033333	163032013544166	163032050862500	consumed-notification	163032190556833	163032050865666
1382	46.066667	163032050947875	163032088247958	consumed-notification	163032223872416	163032088250750
1383	46.100000	163032088339625	163032125620291	consumed-notification	163032257212916	163032125622875
1384	46.133333	163032125708666	163032159724833	consumed-notification	163032290546416	163032159727750
1385	46.166667	163032159807958	163032197141333	consumed-notification	163032323880000	163032197144416
1386	46.200000	163032197233291	163032215834583	consumed-notification	163032357200833	163032215837625
